geo country;vehicle age;survival rate
Norway;33;0,037790967
Norway;34;0,039752465
Norway;35;0,050971983
Norway;36;0,063383016
Norway;37;0,053401782
Norway;38;0,036343195
Norway;39;0,037242754
Norway;40;0,03305854
Norway;41;0,025848567
Norway;42;0,025034187
Norway;43;0,032452921
Norway;44;0,033913043
Norway;45;0,036181538
Poland;1;0,760405869
Poland;2;0,894529435
Poland;3;0,943916285
Poland;4;0,994260081
Poland;5;1,158535382
Poland;6;1,26819474
Poland;7;1,431213466
Poland;8;1,526064283
Poland;9;1,657524844
Poland;10;2,050843542
Poland;11;2,348971081
Poland;12;2,156768137
Poland;13;2,777977699
Poland;14;3,058416617
Poland;15;3,843201995
Poland;16;4,666886191
Poland;17;5,125135865
Poland;18;3,836876265
Poland;19;3,607753435
Poland;20;3,207560451
Poland;21;2,904363275
Poland;22;2,897779713
Poland;23;2,893511721
Poland;24;2,177113567
Poland;25;1,524344104
Poland;26;1,135505761
Poland;27;0,820483859
Poland;28;0,618920387
Poland;29;0,451373111
Poland;30;0,392107002
Poland;31;0,341597912
Poland;32;0,214421345
Poland;33;0,142526488
Poland;34;0,110268508
Poland;35;0,081192185
Poland;36;0,057508922
Poland;37;0,041726443
Poland;38;0,03518634
Poland;39;0,0334306
Poland;40;0,025826931
Poland;41;0,026063576
Poland;42;0,026300143
Poland;43;0,026549412
Poland;44;0,026725147
Poland;45;0,026974662
Portugal;1;1,000027278
Portugal;2;1,005068183
Portugal;3;1,012059929
Portugal;4;1,066339066
Portugal;5;1,154666883
Portugal;6;1,22210968
Portugal;7;1,280426659
Portugal;8;1,351287581
Portugal;9;1,463760727
Portugal;10;1,446243272
Portugal;11;1,18781127
Portugal;12;1,061110514
Portugal;13;1,076670828
Portugal;14;1,061638604
Portugal;15;1,021212391
Portugal;16;1,00209551
Portugal;17;1,000910465
Portugal;18;1,032335753
Portugal;19;1,020269558
Portugal;20;0,983462484
Portugal;21;0,920653579
Portugal;22;0,949619138
Portugal;23;0,82546366
Portugal;24;0,73928534
Portugal;25;0,630970436
Portugal;26;0,507264467
Portugal;27;0,409860476
Portugal;28;0,337460715
Portugal;29;0,262079111
Portugal;30;0,20476077
Portugal;31;0,163633102
Portugal;32;0,140927538
Portugal;33;0,099471667
Portugal;34;0,085781449
Portugal;35;0,054162241
Portugal;36;0,040046227
Portugal;37;0,027473855
Portugal;38;0,016715119
Portugal;39;0,014152676
Portugal;40;0,012484641
Portugal;41;0,009673723
Portugal;42;0,006758175
Portugal;43;0,006199817
Portugal;44;0,005587116
Portugal;45;0,004659879
Romania;1;0,974977312
Romania;2;0,935470082
Romania;3;0,924972973
Romania;4;1,141469538
Romania;5;1,398317006
Romania;6;1,663779536
Romania;7;1,950849399
Romania;8;2,256646954
Romania;9;2,744544194
Romania;10;2,384116947
Romania;11;4,867100778
Romania;12;4,183504852
Romania;13;3,433480996
Romania;14;1,395116929
Romania;15;1,274491098
Romania;16;1,990580405
Romania;17;2,219041837
Romania;18;2,668543104
Romania;19;3,441459559
Romania;20;4,484317875
Romania;21;4,590502967
Romania;22;5,672116863
Romania;23;2,430773737
Romania;24;2,426716697
Romania;25;2,42073001
Romania;26;0,961481392
Romania;27;0
Romania;28;0
Romania;29;0
Romania;30;0
Romania;31;0
Romania;32;0
Romania;33;0
Romania;34;0
Romania;35;0
Romania;36;0
Romania;37;0
Romania;38;0
Romania;39;0
Romania;40;0
Romania;41;0
Romania;42;0
Romania;43;0
Romania;44;0
Romania;45;0
Slovakia;1;0,868855895
Slovakia;2;0,841141149
Slovakia;3;0,881520315
Slovakia;4;0,926933548
Slovakia;5;0,998772844
Slovakia;6;1,081121771
Slovakia;7;1,152478984
Slovakia;8;1,214594525
Slovakia;9;1,251516884
Slovakia;10;1,283429566
Slovakia;11;1,296639429
Slovakia;12;1,422735656
Slovakia;13;1,467858025
Slovakia;14;1,533008152
Slovakia;15;2,122880158
Slovakia;16;1,939298029
Slovakia;17;1,69754026
Slovakia;18;1,896986237
Slovakia;19;1,711417664
Slovakia;20;1,552990447
Slovakia;21;1,31583332
Slovakia;22;1,226857601
Slovakia;23;1,040719163
Slovakia;24;0,95201367
Slovakia;25;0,876510467
Slovakia;26;0,617158396
Slovakia;27;0,539118245
Slovakia;28;0,213496448
Slovakia;29;0,125023766
Slovakia;30;0,178769172
Slovakia;31;0,187416182
Slovakia;32;0,145832007
Slovakia;33;0,158860871
Slovakia;34;0,157319071
Slovakia;35;0,13030352
Slovakia;36;0,115948381
Slovakia;37;0,117902504
Slovakia;38;0,106907489
Slovakia;39;0,088809094
Slovakia;40;0,069081578
Slovakia;41;0,052954114
Slovakia;42;0,055014976
Slovakia;43;0,056845476
Slovakia;44;0,057185129
Slovakia;45;0,059412306
Slovenia;1;0,676490115
Slovenia;2;0,658296214
Slovenia;3;0,696383607
Slovenia;4;0,791623929
Slovenia;5;0,91332515
Slovenia;6;1,053188889
Slovenia;7;1,079063894
Slovenia;8;1,040092141
Slovenia;9;1,038933956
Slovenia;10;1,134615001
Slovenia;11;1,081288522
Slovenia;12;0,98096235
Slovenia;13;0,972546447
Slovenia;14;0,96992041
Slovenia;15;0,917441352
Slovenia;16;0,893917379
Slovenia;17;0,821561825
Slovenia;18;0,709398866
Slovenia;19;0,663479543
Slovenia;20;0,588251404
Slovenia;21;0,450430214
Slovenia;22;0,38186326
Slovenia;23;0,242373692
Slovenia;24;0,163756173
Slovenia;25;0,102175621
Slovenia;26;0,102007171
Slovenia;27;0,102048006
Slovenia;28;0,102051274
Slovenia;29;0,061042239
Slovenia;30;0
Slovenia;31;0
Slovenia;32;0
Slovenia;33;0
Slovenia;34;0
Slovenia;35;0
Slovenia;36;0
Slovenia;37;0
Slovenia;38;0
Slovenia;39;0
Slovenia;40;0
Slovenia;41;0
Slovenia;42;0
Slovenia;43;0
Slovenia;44;0
Slovenia;45;0
Sweden;1;0,729721469
Sweden;2;0,894111443
Sweden;3;0,860028199
Sweden;4;0,805141789
Sweden;5;0,81716057
Sweden;6;0,878273411
Sweden;7;0,861927281
Sweden;8;0,875110216
Sweden;9;0,862964557
Sweden;10;0,81356132
Sweden;11;0,836948824
Sweden;12;0,813248229
Sweden;13;0,706374644
Sweden;14;0,695517793
Sweden;15;0,672254473
Sweden;16;0,625899153
Sweden;17;0,579972366
Sweden;18;0,51490278
Sweden;19;0,443025811
Sweden;20;0,454540455
Sweden;21;0,469302177
Sweden;22;0,398311356
Sweden;23;0,391943749
Sweden;24;0,456619185
Sweden;25;0,280778468
Sweden;26;0
Sweden;27;0
Sweden;28;0
Sweden;29;0
Sweden;30;0
Sweden;31;0
Sweden;32;0
Sweden;33;0
Sweden;34;0
Sweden;35;0
Sweden;36;0
Sweden;37;0
Sweden;38;0
Sweden;39;0
Sweden;40;0
Sweden;41;0
Sweden;42;0
Sweden;43;0
Sweden;44;0
Sweden;45;0
United Kingdom;1;0,960351052
United Kingdom;2;0,946371746
United Kingdom;3;0,931004152
United Kingdom;4;0,904347543
United Kingdom;5;0,910018991
United Kingdom;6;0,910536263
United Kingdom;7;0,906382139
United Kingdom;8;0,898126335
United Kingdom;9;0,882105875
United Kingdom;10;0,852727093
United Kingdom;11;0,818310646
United Kingdom;12;0,782781674
United Kingdom;13;0,735979112
United Kingdom;14;0,625756263
United Kingdom;15;0,544427312
United Kingdom;16;0,442226908
United Kingdom;17;0,334007835
United Kingdom;18;0,244887299
United Kingdom;19;0,181897929
United Kingdom;20;0,124916007
United Kingdom;21;0,080440738
United Kingdom;22;0,055962371
United Kingdom;23;0,03776855
United Kingdom;24;0,02591331
United Kingdom;25;0,018961392
United Kingdom;26;0,012787618
United Kingdom;27;0,010042223
United Kingdom;28;0,007540435
United Kingdom;29;0,006588619
United Kingdom;30;0,006324031
United Kingdom;31;0,006833428
United Kingdom;32;0,005904206
United Kingdom;33;0,004423719
United Kingdom;34;0,003246736
United Kingdom;35;0,002699397
United Kingdom;36;0,002422463
United Kingdom;37;0,002214193
United Kingdom;38;0,001792737
United Kingdom;39;0,001775977
United Kingdom;40;0,001532291
United Kingdom;41;0,001819611
United Kingdom;42;0,003875898
United Kingdom;43;0,004014782
United Kingdom;44;0,004492843
United Kingdom;45;0,004363604
