geo country;vehicle age;survival rate Weibull;survival rate WG;distribution
Slovenia;31;0,3591614396042239;0,3840285067247125;Weibull
Slovenia;32;0,2897140151441603;0,3148728969903598;Weibull
Slovenia;33;0,22535712844058986;0,2507829828046248;Weibull
Slovenia;34;0,168240088058707;0,1939072130317746;Weibull
Slovenia;35;0,11991733277916738;0,14579924416073717;Weibull
Slovenia;36;0,08114430130568628;0,10721381423738334;Weibull
Slovenia;37;0,05180431674449293;0,07803363115128892;Weibull
Slovenia;38;0,030994180647353282;0,05735497003974113;Weibull
Slovenia;39;0,01725154784750069;0,043715051012634815;Weibull
Slovenia;40;0,008862914140430363;0,03540002922802718;Weibull
Slovenia;41;0,004166947459020052;0,030748327949351853;Weibull
Slovenia;42;0,001776463428949008;0,028372615455711188;Weibull
Slovenia;43;0,000679973121880928;0,02726135361221273;Weibull
Slovenia;44;0,00023121001745162741;0,02676832510504844;Weibull
Slovenia;45;6,904775631311106e-05;0,026532550921447233;Weibull
Sweden;1;0,9998777485144509;1,0103306297401515;Weibull
Sweden;2;0,9992248534436283;1,0101588584220278;Weibull
Sweden;3;0,9977177937205655;1,0091423665237527;Weibull
Sweden;4;0,9950936771498382;1,0070175715828076;Weibull
Sweden;5;0,9911251072102302;1,0035563264491345;Weibull
Sweden;6;0,985612696936625;0,9985584339355059;Weibull
Sweden;7;0,9783825461583635;0,9918491251953008;Weibull
Sweden;8;0,9692858325096023;0,9832786522512506;Weibull
Sweden;9;0,9581994361778904;0,9727229146467271;Weibull
Sweden;10;0,9450270661174796;0,9600845879486212;Weibull
Sweden;11;0,9297005715007102;0,945294437874721;Weibull
Sweden;12;0,9121812223468168;0,9283126039814263;Weibull
Sweden;13;0,8924607968050147;0,9091296903819919;Weibull
Sweden;14;0,8705623460233198;0,8877675344168691;Weibull
Sweden;15;0,846540532418783;0,8642795490787;Weibull
Sweden;16;0,8204814588920931;0,8387505567185617;Weibull
Sweden;17;0,792501927720522;0,8112960527478754;Weibull
Sweden;18;0,7627480897052572;0,782060859889356;Weibull
Sweden;19;0,7313934670079751;0,7512171563861619;Weibull
Sweden;20;0,6986363568338341;0,7189618852978685;Weibull
Sweden;21;0,6646966472011019;0,6855135760922193;Weibull
Sweden;22;0,6298120997403882;0,6511086334418783;Weibull
Sweden;23;0,5942341768968982;0,6159971705635999;Weibull
Sweden;24;0,5582235111021573;0,5804384846282773;Weibull
Sweden;25;0,5220451304735967;0,5446962887605805;Weibull
Sweden;26;0,48596356850093786;0,509033828046066;Weibull
Sweden;27;0,45023799323825003;0,47370901502253665;Weibull
Sweden;28;0,41511749419195476;0,4389697228031527;Weibull
Sweden;29;0,38083666208033357;0,4050493709637614;Weibull
Sweden;30;0,3476115879261813;0,37216293061306954;Weibull
Sweden;31;0,3156363938187763;0,34050346093926487;Weibull
Sweden;32;0,28508038872896896;0,3102392705751685;Weibull
Sweden;33;0,2560859198392557;0,28151177420329065;Weibull
Sweden;34;0,22876696404527558;0,2544340890183432;Weibull
Sweden;35;0,2032084768499192;0,22909038823148897;Weibull
Sweden;36;0,17946648815325653;0,2055360010849536;Weibull
Sweden;37;0,15756890779921714;0,18379822220601313;Weibull
Sweden;38;0,1375169794592773;0,16387776885166513;Weibull
Sweden;39;0,11928730064834873;0,14575080381348285;Weibull
Sweden;40;0,10283431029195693;0,12937142537955373;Weibull
Sweden;41;0,08809313393646401;0,11467451442679581;Weibull
Sweden;42;0,07498267074869318;0,10157882277545535;Weibull
Sweden;43;0,06340880590342328;0,08999018639375508;Weibull
Sweden;44;0,05326763651635593;0,07980475160395274;Weibull
Sweden;45;0,04444860838235479;0,07091211154748892;Weibull
United Kingdom;1;0,9999944367629436;1,0104473179886442;Weibull
United Kingdom;2;0,999920640373226;1,0108546453516256;Weibull
United Kingdom;3;0,9996243784405688;1,011048951243756;Weibull
United Kingdom;4;0,9988684881536756;1,010792382586645;Weibull
United Kingdom;5;0,9973397382071537;1,009770957446058;Weibull
United Kingdom;6;0,9946548869474794;1,0076006239463602;Weibull
United Kingdom;7;0,9903678100505684;1,0038343890875057;Weibull
United Kingdom;8;0,9839789628156189;0,9979717825572672;Weibull
United Kingdom;9;0,9749482633753747;0,9894717418442114;Weibull
United Kingdom;10;0,9627123372469043;0,9777698590780459;Weibull
United Kingdom;11;0,9467068402019178;0,9623007065759286;Weibull
United Kingdom;12;0,9263942181439785;0,9425255997785881;Weibull
United Kingdom;13;0,9012967345281683;0,9179656281051455;Weibull
United Kingdom;14;0,8710338854450962;0,8882390738386454;Weibull
United Kingdom;15;0,8353624490355559;0,8531014656954728;Weibull
United Kingdom;16;0,794216441431014;0,8124855392574826;Weibull
United Kingdom;17;0,7477432896004397;0,7665374146277932;Weibull
United Kingdom;18;0,6963317491537506;0,7156445193378494;Weibull
United Kingdom;19;0,6406267010901342;0,660450390468321;Weibull
United Kingdom;20;0,581526177995304;0,6018517064593385;Weibull
United Kingdom;21;0,5201569859384825;0,5409739148295999;Weibull
United Kingdom;22;0,4578271963729009;0,4791237300743911;Weibull
United Kingdom;23;0,3959565151109035;0,4177195087776053;Weibull
United Kingdom;24;0,3359888157060508;0,3582037892321708;Weibull
United Kingdom;25;0,2792944565860169;0,3019456148730008;Weibull
United Kingdom;26;0,22707272346365084;0,250142983008779;Weibull
United Kingdom;27;0,18026614672052374;0,20373716850481038;Weibull
United Kingdom;28;0,13949797081391035;0,16335019942510828;Weibull
United Kingdom;29;0,10504146524381311;0,12925417412724097;Weibull
United Kingdom;30;0,07682530988941638;0,1013766525763046;Weibull
United Kingdom;31;0,05447371817445423;0,0793407852949428;Weibull
United Kingdom;32;0,03737441948004592;0,06253330132624546;Weibull
United Kingdom;33;0,024763352967271904;0,05018920733130684;Weibull
United Kingdom;34;0,015812923359407916;0,04148004833247551;Weibull
United Kingdom;35;0,00971136428140061;0,0355932756629704;Weibull
United Kingdom;36;0,00572385861130404;0,031793371543001096;Weibull
United Kingdom;37;0,0032306582481568718;0,029459972654952867;Weibull
United Kingdom;38;0,001742277364367314;0,02810306675675516;Weibull
United Kingdom;39;0,0008957283007485713;0,02735923146588269;Weibull
United Kingdom;40;0,00043798030650358665;0,026975095394100403;Weibull
United Kingdom;41;0,00020319676758075725;0,02678457725791256;Weibull
United Kingdom;42;8,922894189527203e-05;0,02668538096865745;Weibull
United Kingdom;43;3,6994954714696336e-05;0,026618375445046496;Weibull
United Kingdom;44;1,4445297370020369e-05;0,026551560384966835;Weibull
United Kingdom;45;5,298287923625563e-06;0,026468801453057748;Weibull
